GeneSymbol	GeneID	GI
CXADR	1525	gi|333470705
AGPS	8540	gi|4501993
SSTR3	6753	gi|4557861
CADPS2	93664	gi|148839294
TMEM144	55314	gi|40254921
BCL2L12	83596	gi|20336330
NVL	4931	gi|45643125
HNRNPUL1	11100	gi|21536320
CDCA7	83879	gi|88999586
RNPS1	10921	gi|18379334
DBNDD2	55861	gi|308199484
MSANTD3	91283	gi|311771729
TMEM86B	255043	gi|281427107
PYHIN1	149628	gi|41282051
RBFA	79863	gi|285395028
KCNJ13	3769	gi|156119627
TIMM50	92609	gi|48526509
TCF21	6943	gi|38202239
SLC8A2	6543	gi|57163987
HN1	51155	gi|50345292
CHRDL1	91851	gi|291084494
SPAG4	6676	gi|11037055
GPR123	84435	gi|144922665
PITPNB	23760	gi|6912594
ZMIZ2	83637	gi|54607108
PPP2R2A	5520	gi|4506019
NAA15	80155	gi|17149828
SRPR	6734	gi|295424842
FN3K	64122	gi|11545906
NMRAL1	57407	gi|10190720
CLEC4G	339390	gi|38348296
MRPL38	64978	gi|169636418
PAQR6	79957	gi|442796408
ELF2	1998	gi|451172087
CYP2A13	1553	gi|13699809
PTPLAD2	401494	gi|148226324
ANKS4B	257629	gi|148664246
ATP2A1	487	gi|27886529
SRI	6717	gi|4507207
PEG3	5178	gi|226053148
CCRL2	9034	gi|68215224
PTAR1	375743	gi|153792604
KCNC4	3749	gi|88758576
BOLA3	388962	gi|78486578
ZBTB6	10773	gi|5730122
FBXO16	157574	gi|384551665
SFI1	9814	gi|55956784
VPS26B	112936	gi|16418381
C4orf27	54969	gi|157388914
LOC100129636	100129636	gi|308818124
PIRT	644139	gi|157426881
C11orf83	790955	gi|145977196
FAM160B2	64760	gi|89337270
OSBPL9	114883	gi|308153257
CTDSP2	10106	gi|93004102
AMOTL1	154810	gi|22027646
ISOC1	51015	gi|103471987
RSPH4A	345895	gi|239582735
UCHL5	51377	gi|312922364
SDC4	6385	gi|38201675
QRSL1	55278	gi|222831590
TFDP1	7027	gi|6005900
ZNF92	168374	gi|37537684
MLX	6945	gi|38201614
PDE11A	50940	gi|116536087
AMT	275	gi|257796256
KRT79	338785	gi|32567786
STK35	140901	gi|260099625
VAMP1	6843	gi|40549446
APOBEC3H	164668	gi|260763890
PPM1A	5494	gi|29557855
CADPS2	93664	gi|148839284
MSI2	124540	gi|20373175
NVL	4931	gi|341865579
NEK6	10783	gi|261244929
PDZD3	79849	gi|270483751
CAGE1	285782	gi|282394043
PRPSAP2	5636	gi|345478671
CDHR5	53841	gi|110618248
TUBA1C	84790	gi|14389309
MYLPF	29895	gi|28372499
CAMKK2	10645	gi|27437025
ARNTL2	56938	gi|351721535
PRRT4	401399	gi|292658791
TCTN2	79867	gi|31377681
ZMIZ2	83637	gi|54607110
PPP2R2A	5520	gi|294832006
MLLT11	10962	gi|5802968
SH2D3C	10044	gi|41281821
SRPR	6734	gi|23308697
ISCA2	122961	gi|432134254
GCSAML	148823	gi|21687149
FAM26F	441168	gi|62988336
ZNF274	10782	gi|19743798
C2orf53	339779	gi|148236531
MAGEB6	158809	gi|29337290
PPWD1	23398	gi|24308049
PEG3	5178	gi|226053169
MLLT3	4300	gi|156104889
HARS	3035	gi|6996014
TRPV5	56302	gi|17505200
SFI1	9814	gi|385251386
PKD2L2	27039	gi|116812588
C19orf81	342918	gi|304307731
OSBPL9	114883	gi|308153260
DCTN5	84516	gi|312261189
DEFB129	140881	gi|18250304
PCYT1A	5130	gi|31543385
PPP2R5A	5525	gi|5453950
RNF180	285671	gi|30425482
PLEKHN1	84069	gi|237820622
BNIP2	663	gi|168480080
SP8	221833	gi|39812496
GPBP1	65056	gi|322506093
FRMD1	79981	gi|170932510
AMT	275	gi|257796258
APOBEC3H	164668	gi|260763894
DLG4	1742	gi|192447426
ZNF837	116412	gi|193082980
CADPS2	93664	gi|269308219
LGI2	55203	gi|21313638
NVL	4931	gi|341865581
LRRC61	65999	gi|218931217
C7orf50	84310	gi|197304710
CDHR5	53841	gi|110618250
KCNJ13	3769	gi|289547204
HIP1R	9026	gi|48762942
POLA1	5422	gi|106507301
TRIM3	10612	gi|351721563
PRRT4	401399	gi|292658793
TSN	7247	gi|4759270
TCTN2	79867	gi|219803496
RAB11FIP4	84440	gi|28195388
RRAGC	64121	gi|11995472
PAQR6	79957	gi|442796411
FAM26F	441168	gi|451172090
TRABD2A	129293	gi|454529457
ZNF274	10782	gi|7706507
STK16	8576	gi|57165436
TM7SF2	7108	gi|117414150
KLHL24	54800	gi|40018614
YIPF7	285525	gi|148664222
TINF2	26277	gi|151101235
RAD51AP2	729475	gi|149773468
TRIM45	80263	gi|224548921
SLURP1	57152	gi|9966907
PEG3	5178	gi|226053185
ZNF132	7691	gi|154800449
USP12	219333	gi|301500675
MORN1	79906	gi|13376267
GTF2F1	2962	gi|156104891
RTN2	6253	gi|5032055
HARS	3035	gi|384475552
PCID2	55795	gi|224451003
SFI1	9814	gi|385251388
PKD2L2	27039	gi|386268036
CD300E	342510	gi|304571943
ARMCX2	9823	gi|29540562
TRMT13	54482	gi|226493203
OXCT1	5019	gi|4557817
PPP2R5A	5525	gi|315113860
RNF180	285671	gi|165932346
PLEKHN1	84069	gi|237820624
DIP2A	23181	gi|45827692
AP5Z1	9907	gi|82546847
ZNF625	90589	gi|322303304
C15orf43	145645	gi|22748941
APOC4	346	gi|4502161
FRMD1	79981	gi|170932512
SMARCAD1	56916	gi|190358536
FRRS1L	23732	gi|115648140
CCDC84	338657	gi|38348292
ATP8A2	51761	gi|117168245
TPO	7173	gi|332078490
APOBEC3H	164668	gi|260763896
LY6G5C	80741	gi|262118212
SPEG	10290	gi|291042650
LOC643669	643669	gi|342349323
RIMKLB	57494	gi|134254462
PLP2	5355	gi|4505893
CDHR5	53841	gi|285002199
BTBD9	114781	gi|288915529
GPR4	2828	gi|4885335
FBXO6	26270	gi|8922188
TRIM3	10612	gi|351721595
ST7	7982	gi|11761626
SRXN1	140809	gi|22129778
SMG1	23049	gi|62243658
RRAGC	64121	gi|427918102
INTU	27152	gi|44888833
SLC22A16	85413	gi|31542327
MTHFD2L	441024	gi|222418558
PAQR6	79957	gi|442796413
ARHGAP22	58504	gi|34013590
LCNL1	401562	gi|148226288
TM7SF2	7108	gi|469663653
HOPX	84525	gi|224451023
PPP2R3A	5523	gi|19923229
PHF6	84295	gi|62865858
RNF175	285533	gi|27734859
SLC39A2	29986	gi|375268711
TINF2	26277	gi|151101266
TRIM45	80263	gi|224548923
MAP3K19	80122	gi|63998898
RPL6	6128	gi|67189747
RASL11B	65997	gi|13027612
PPDPF	79144	gi|13236524
AGAP4	119016	gi|156104893
SLC25A37	51312	gi|82775373
HARS	3035	gi|384475554
SFI1	9814	gi|385251390
PKD2L2	27039	gi|386268038
SCG2	7857	gi|68160947
CAPN5	726	gi|37577157
ADPRM	56985	gi|94158594
TMCO6	55374	gi|94536840
CEP63	80254	gi|109255226
GCFC2	6936	gi|44890065
DIP2A	23181	gi|225735629
BTC	685	gi|4502461
EIF6	3692	gi|31563374
RWDD4	201965	gi|116256479
USP28	57646	gi|16507200
TPO	7173	gi|332078492
NUDCD2	134492	gi|21687129
APOBEC3H	164668	gi|260763898
ZNF84	7637	gi|188497655
VWC2L	402117	gi|122937446
PSMG4	389362	gi|190570184
WFDC5	149708	gi|21717822
PLEKHG4	25894	gi|193211603
NSMCE4A	54780	gi|269846904
ZDHHC3	51304	gi|7706133
ZC3H12D	340152	gi|282394049
TSFM	10102	gi|171846268
TRAPPC8	22878	gi|42476076
SGK494	124923	gi|291575159
DNAJB11	51726	gi|7706495
SMCR8	140775	gi|146260268
ISCA1	81689	gi|52426768
DLX4	1748	gi|20143960
DENR	8562	gi|27501446
RPL15	6138	gi|358356404
TTC32	130502	gi|56606133
SH2D3C	10044	gi|216547779
ANKRD40	91369	gi|16418357
MYT1L	23040	gi|60498973
PAQR6	79957	gi|442796415
ARHGAP22	58504	gi|365733566
NONO	4841	gi|224028246
HOPX	84525	gi|224451025
PPP2R3A	5523	gi|32967586
PDLIM5	10611	gi|374092020
CHRNA9	55584	gi|70995130
RTN2	6253	gi|46255005
HARS	3035	gi|384475556
EEF1B2	1933	gi|83376130
SLC22A14	9389	gi|157426885
RNF152	220441	gi|27734873
SNAPC5	10302	gi|5174689
ZBTB44	29068	gi|109134351
TESK2	10420	gi|110349799
CEP63	80254	gi|109255236
STPG1	90529	gi|312222702
SGK2	10110	gi|312922369
CNTD2	79935	gi|242247025
ARPP21	10777	gi|390407641
GCFC2	6936	gi|318083361
EIF6	3692	gi|392494084
CAMLG	819	gi|4502559
SGK110	100130827	gi|315259113
LARP6	55323	gi|37537710
CLIP2	7461	gi|116008447
TIFA	92610	gi|33563370
LSM3	27258	gi|7657315
PSMG4	389362	gi|190570186
LRRIQ1	84125	gi|120953300
SNAPC2	6618	gi|4507103
NSMCE4A	54780	gi|269846910
USP54	159195	gi|124001558
AMZ2	51321	gi|75812974
TBX6	6911	gi|18201900
SLC16A5	9121	gi|421919831
CDHR4	389118	gi|203097724
PIP5KL1	138429	gi|206725454
TSFM	10102	gi|291084498
MEA1	4201	gi|7657326
ATPAF2	91647	gi|21735485
MORF4L2	9643	gi|215490049
SH2D3C	10044	gi|216547790
PAQR6	79957	gi|442796417
TMC4	147798	gi|21389589
OCM2	4951	gi|148277111
NONO	4841	gi|224028248
GLS	2744	gi|156104878
PPP2R3A	5523	gi|299115261
AMICA1	120425	gi|148664224
LILRA5	353514	gi|32490553
PPP1R21	129285	gi|208431754
PCID2	55795	gi|384871581
TMEM117	84216	gi|14149981
KANK3	256949	gi|157504499
PASD1	139135	gi|157785548
TRIM59	286827	gi|27436877
KIAA0319L	79932	gi|33359221
VNN2	8875	gi|17865816
STPG1	90529	gi|30794260
APPBP2	10513	gi|18104962
XIRP2	129446	gi|119372317
AMPH	273	gi|4502081
ISY1	57461	gi|20149304
ST20	400410	gi|315113864
ARPP21	10777	gi|390407643
GCFC2	6936	gi|317574227
UNC80	285175	gi|197209826
STK32C	282974	gi|32455269
SLC25A16	8034	gi|27544933
CLIP2	7461	gi|14702162
FAM92B	339145	gi|38348294
SLCO4C1	353189	gi|38679890
SLC3A1	6519	gi|187423904
SETD3	84193	gi|40068481
GAGE2A	729447	gi|187761326
DDX47	51202	gi|20149629
HAPLN1	1404	gi|4503053
TNFAIP8L1	126282	gi|269846918
ZNF410	57862	gi|339275843
CABYR	26256	gi|24797110
IFT172	26160	gi|46358428
ASS1	445	gi|53759107
ZNF678	339500	gi|282395053
HYLS1	219844	gi|198278446
TUBAL3	79861	gi|13376181
C12orf73	728568	gi|207438651
TSFM	10102	gi|291084500
LDOC1L	84247	gi|49355807
GFPT2	9945	gi|4826742
CABP4	57010	gi|21624641
MFAP1	4236	gi|50726968
LYNX1	66004	gi|29337281
RPL15	6138	gi|358356407
DENND2D	79961	gi|21361991
SH2D3C	10044	gi|216547801
SEMA6C	10500	gi|295849299
ZNF776	284309	gi|221136803
ARHGAP22	58504	gi|365733570
PLEK2	26499	gi|7706643
TMC4	147798	gi|223718080
CCDC110	256309	gi|22749515
GLS	2744	gi|373251164
PDLIM5	10611	gi|374093201
SLC22A10	387775	gi|148664184
TCTE3	6991	gi|28372535
C1orf228	339541	gi|224500884
NHLRC4	283948	gi|60593056
THOC1	9984	gi|154448890
PPP1R21	129285	gi|24308420
INPP4B	8821	gi|156104897
TBC1D8	11138	gi|156231067
PCID2	55795	gi|384871583
PKMYT1	9088	gi|386642875
SEC61B	10952	gi|5803165
EEF1D	1936	gi|304555583
TANC2	26115	gi|157739945
KLRG2	346689	gi|38348332
BANF2	140836	gi|227452409
DOCK4	9732	gi|92091572
XIRP2	129446	gi|119372315
CLPTM1	1209	gi|4502897
EXTL1	2134	gi|112382285
KIAA1429	25962	gi|33946282
FCRL1	115350	gi|16418419
SHC2	25759	gi|169790811
OFD1	8481	gi|4503179
TMUB2	79089	gi|115527092
LARP6	55323	gi|37537706
SREK1	140890	gi|116089325
FIGLA	344018	gi|116517330
ZNF800	168850	gi|39753953
SETD3	84193	gi|40068483
TAF1	6872	gi|20357585
MAGED2	10916	gi|41350320
ZMYM4	9202	gi|44890068
PDZD3	79849	gi|270483764
WARS	7453	gi|47419916
TUBAL3	79861	gi|285395246
ZNF561	93134	gi|206725458
XPR1	9213	gi|19923272
TSFM	10102	gi|291084502
SLC30A1	7779	gi|52352803
GPS2	2874	gi|4758472
CDRT15	146822	gi|56090618
ABCD4	5826	gi|4826958
SEMA6C	10500	gi|16306552
WDR5	11091	gi|16554629
CCDC110	256309	gi|224586823
RFX7	64864	gi|148613886
PDLIM5	10611	gi|374093203
KLHL10	317719	gi|148664209
ZSCAN5A	79149	gi|13236532
RTN2	6253	gi|46255007
HMG20B	10362	gi|83715964
PKMYT1	9088	gi|386642877
KATNAL1	84056	gi|62177112
FAM71D	161142	gi|89363024
XIRP2	129446	gi|312433984
MTHFS	10588	gi|5453746
PKD1L1	168507	gi|19923084
KIAA1429	25962	gi|33946280
FCRL1	115350	gi|226958547
KBTBD2	25948	gi|223468659
IL22RA1	58985	gi|31317239
TGFB3	7043	gi|4507465
SHOX2	6474	gi|89145413
TMUB2	79089	gi|115527090
C12orf54	121273	gi|22748699
TAF1	6872	gi|20357588
RGS9	8787	gi|126365761
BZW1	9689	gi|333470717
SYMPK	8189	gi|124028529
ATP2B2	491	gi|48255951
ZNF410	57862	gi|339275850
NFKBIB	4793	gi|340805857
GNB2	2783	gi|20357529
ZZZ3	26009	gi|29789072
TOMM5	401505	gi|197333730
FAM9A	171482	gi|284004934
RMND5A	64795	gi|12232469
LIX1L	128077	gi|24308458
XPR1	9213	gi|208609982
PRRG1	5638	gi|291045208
PIGS	94005	gi|15088795
RGS17	26575	gi|21361405
SEMA6C	10500	gi|295849301
NARG2	79664	gi|37202123
KIAA1683	80726	gi|54606862
PDLIM5	10611	gi|58533159
ZMYM2	7750	gi|300192961
CPNE5	57699	gi|25141323
KLHL15	80311	gi|226442729
CEP68	23177	gi|154800457
ANKRD20A1	84210	gi|156104901
ZNF496	84838	gi|14249386
PSKH2	85481	gi|14916455
EEF1D	1936	gi|194239731
ALOX15B	247	gi|85067501
ZNF7	7553	gi|4508035
PTPLB	201562	gi|38257153
HSD17B10	3028	gi|4758504
AARS	16	gi|109148542
DIAPH3	81624	gi|32880208
XIRP2	129446	gi|312433986
ISY1	57461	gi|313760526
HDHD3	81932	gi|13654294
CLK1	1195	gi|67551261
MTHFS	10588	gi|315113868
METTL2A	339175	gi|165932358
FCRL1	115350	gi|226958551
HIPK1	204851	gi|38201640
TBC1D23	55773	gi|312837064
SLC25A3	5250	gi|47132595
CKAP4	10970	gi|19920317
SHOX2	6474	gi|254750647
ZC3H13	23091	gi|116008442
SREK1	140890	gi|395455051
RGS9	8787	gi|126366080
CCNG1	900	gi|40805832
ALDH1A2	8854	gi|25777724
BZW1	9689	gi|333470719
TCEA3	6920	gi|41350335
ZNF671	79891	gi|190610006
PIGC	5279	gi|24430186
TPGS1	91978	gi|123173766
ATP2B2	491	gi|48255949
PTRF	284119	gi|42734430
TOMM5	401505	gi|197333732
STX19	415117	gi|49258196
WARS	7453	gi|47419920
RUSC2	9853	gi|209862765
DEFB108B	245911	gi|50344744
MIOX	55586	gi|33667030
RABIF	5877	gi|19923149
FAM20C	56975	gi|116174742
MGEA5	10724	gi|11024698
FAM9B	171483	gi|45504371
SEC61A2	55176	gi|217330616
ST8SIA2	8128	gi|5174677
SMPX	23676	gi|10047090
JPH1	56704	gi|21735575
NARG2	79664	gi|66346704
CT45A6	541465	gi|62945410
NOP9	161424	gi|28212272
MXD4	10608	gi|5453734
PPP1R21	129285	gi|301500682
RPL41	6171	gi|78217384
EEF1A2	1917	gi|4503475
TEX22	647310	gi|304307745
EEF1D	1936	gi|194239729
ALOX15B	247	gi|85067499
DCLK2	166614	gi|156713428
BFAR	51283	gi|7706091
HSD17B10	3028	gi|83715985
RPIA	22934	gi|94536842
MAP7	9053	gi|4505101
FAM46C	54855	gi|38570095
GGT7	2686	gi|109148539
KLHL2	11275	gi|239835720
PIGK	10026	gi|23199983
XIRP2	129446	gi|312433988
LONP2	83752	gi|31377667
CLK1	1195	gi|241666392
ANKRD13C	81573	gi|166795254
SAFB	6294	gi|21264343
BTBD19	149478	gi|211904190
CST11	140880	gi|18644732
EVI5L	115704	gi|21687020
FLVCR1	28982	gi|7661708
TBC1D23	55773	gi|217035118
ZNF20	7568	gi|116875829
CLEC2D	29121	gi|7019447
APOC2	344	gi|32130518
SHOX2	6474	gi|254750649
AGK	55750	gi|8922701
RGS9	8787	gi|260099635
ALDH1A2	8854	gi|25777726
CACFD1	11094	gi|334724427
DDX47	51202	gi|41327776
DENND2C	163259	gi|121949817
ZNF781	163115	gi|46094068
OCIAD1	54940	gi|119874205
DGCR14	8220	gi|13027630
TSPAN2	10100	gi|21264580
ZMAT2	153527	gi|21389511
MYCL1	4610	gi|296923785
IGSF8	93185	gi|331284207
SH2D3A	10045	gi|208609985
TFCP2	7024	gi|21361278
THOC6	79228	gi|31543164
TPPP3	51673	gi|56676377
MGEA5	10724	gi|215490056
LGALS12	85329	gi|20127659
PAQR6	79957	gi|442796427
TMEM71	137835	gi|223555924
NARG2	79664	gi|446713799
CES5A	221223	gi|298231153
ZNF620	253639	gi|52353239
CT45A1	541466	gi|62899069
KIAA1683	80726	gi|224451036
ABHD11	83451	gi|223941839
CKMT1A	548596	gi|66346730
PDLIM5	10611	gi|58533161
PLK4	10733	gi|299829210
SMPD4	55627	gi|102467484
FAN1	22909	gi|226246523
LOC730183	730183	gi|379642991
RPLP2	6181	gi|4506671
COMMD9	29099	gi|156416005
C16orf74	404550	gi|47894449
EEF1D	1936	gi|304555588
ALOX15B	247	gi|85067503
ECEL1	9427	gi|157426891
NSRP1	84081	gi|14149807
DCLK2	166614	gi|306774095
FAM3C	10447	gi|91807125
BNIPL	149428	gi|109715844
PTPN20B	26095	gi|45243554
STPG1	90529	gi|312222707
COX7C	1350	gi|4502993
CACNG1	786	gi|4502539
PANK3	79646	gi|13375789
TESK1	7016	gi|66932999
CST11	140880	gi|19882249
EVI5L	115704	gi|229577000
ZNF20	7568	gi|322303718
CLEC2D	29121	gi|52426782
SMTNL2	342527	gi|169234647
MGA	23269	gi|256017159
SREK1	140890	gi|395455053
ZNF93	81931	gi|38708324
TRIAP1	51499	gi|7705467
STX11	8676	gi|33667038
LY6E	4061	gi|187761331
TRAK2	66008	gi|188497667
BZW1	9689	gi|41281429
CACFD1	11094	gi|334688822
COX7A2	1347	gi|262118227
PUF60	22827	gi|17978512
C1orf159	54991	gi|192447436
CT47A7	653282	gi|121949792
HEATR1	55127	gi|73695475
RASSF7	8045	gi|221136872
MAN1A2	10905	gi|5729913
SLC35B4	84912	gi|14249528
TOMM7	54543	gi|9506859
SHROOM3	57619	gi|203098098
SMAD5	4090	gi|47778931
FBXL16	146330	gi|289666746
MED10	84246	gi|49227854
FFAR3	2865	gi|4885329
ICT1	3396	gi|4557657
SVOPL	136306	gi|213021148
THOC6	79228	gi|215272341
RSRC1	51319	gi|427197591
LGALS12	85329	gi|216547809
NSMF	26012	gi|296010809
XPO5	57510	gi|22748937
ING2	3622	gi|4504695
GPR64	10149	gi|119943129
TMEM71	137835	gi|223555926
ZNF620	253639	gi|371873401
PDLIM5	10611	gi|374093208
CYP2R1	120227	gi|45267826
ZNF30	90075	gi|152963633
SLC26A8	116369	gi|301601599
KIAA1919	91749	gi|154937330
MYOM2	9172	gi|156104903
WNT5B	81029	gi|17402919
COMMD9	29099	gi|156416007
ZNF554	115196	gi|156627557
MS4A2	2206	gi|4503677
SNX19	399979	gi|157502171
COQ9	57017	gi|40789233
NSRP1	84081	gi|387849036
UBXN8	7993	gi|5031651
ARHGAP11B	89839	gi|89886350
BNIPL	149428	gi|228008343
MAP7	9053	gi|310750350
ZSWIM3	140831	gi|57863255
ST20-MTHFS	100528021	gi|315113870
RBMXL1	494115	gi|242117971
PLEKHA4	57664	gi|238859651
CTNNBL1	56259	gi|18644734
CLEC2D	29121	gi|309243119
SMTNL2	342527	gi|169234649
SLC25A3	5250	gi|6031192
PXMP4	11264	gi|34452734
PMVK	10654	gi|5729980
MGA	23269	gi|256017163
TRAPPC3	27095	gi|7656926
BMP2K	55589	gi|38787904
RFXAP	5994	gi|4506501
UPK2	7379	gi|5803215
ALDH1A2	8854	gi|25777728
ANK2	287	gi|52426735
GFOD1	54438	gi|9506675
ZNF24	7572	gi|190610012
CT47A6	728062	gi|121949794
ZNF618	114991	gi|124286830
NIT2	56954	gi|9910460
POLA2	23649	gi|20127448
OCIAD1	54940	gi|119874209
ACO2	50	gi|4501867
TMEM50A	23585	gi|7657595
ZMYND8	23613	gi|34335266
SRPK1	6732	gi|47419936
SPCS2	9789	gi|162417971
APTX	54840	gi|305410829
RPF1	80135	gi|145275210
C8orf46	254778	gi|197304724
POMGNT1	55624	gi|344313163
TMEM200B	399474	gi|284520904
CDK19	23097	gi|30387611
RPL28	6158	gi|209915581
WNT11	7481	gi|17017974
SF3A1	10291	gi|53831995
SYT4	6860	gi|24308219
IFT52	51098	gi|56676379
LGALS12	85329	gi|216547811
KLHDC8A	55220	gi|428229672
PPHLN1	51535	gi|48255929
APOBEC3C	27350	gi|22907039
GPR64	10149	gi|119943120
PEF1	553115	gi|6912582
LRRC14	9684	gi|436408716
CKMT1B	1159	gi|10334859
PDLIM5	10611	gi|374093210
CYP2U1	113612	gi|34098959
CDCA7L	55536	gi|31542537
CENPE	1062	gi|71061468
SLC26A8	116369	gi|301601602
GUF1	60558	gi|157426893
FBXO45	200933	gi|157743247
ANXA3	306	gi|4826643
PTPN20B	26095	gi|108802604
MSL3	10943	gi|17975755
PDP1	54704	gi|239985426
SGK2	10110	gi|20127541
FZD5	7855	gi|27894385
ARSG	22901	gi|392050740
PLEKHA4	57664	gi|238859653
FBXO2	26232	gi|15812198
SLC22A18	5002	gi|166064062
CLEC2D	29121	gi|309243121
SNRNP27	11017	gi|24307919
RAPSN	5913	gi|15619013
PXMP4	11264	gi|34452736
ZSCAN21	7589	gi|27544931
TRAPPC3	27095	gi|401461775
BMP2K	55589	gi|38787935
HIAT1	64645	gi|39753965
CATSPERG	57828	gi|187761334
ALDH1A2	8854	gi|332634711
FXYD2	486	gi|11125764
CACFD1	11094	gi|8922116
KCNA1	3736	gi|119395748
NAT8L	339983	gi|263192221
RAVER1	125950	gi|123173757
DNAJC4	3338	gi|157671935
OCIAD1	54940	gi|269954666
STARD6	147323	gi|21040261
SLC6A7	6534	gi|134304856
SHOC2	8036	gi|41281398
MFSD5	84975	gi|283046669
GBP4	115361	gi|31377634
RAPH1	65059	gi|42740893
OAZ3	51686	gi|201023343
CDHR2	54825	gi|285002216
SMIM13	221710	gi|207440661
IL34	146433	gi|289666750
RPL28	6158	gi|13904866
CRYBB1	1414	gi|4503061
CATSPERB	79820	gi|51339295
HS3ST2	9956	gi|5174463
GDA	9615	gi|335335014
AKR1C1	1645	gi|5453543
LGALS12	85329	gi|216547818
ERI2	112479	gi|218505674
GTF2H3	2967	gi|19923732
PPHLN1	51535	gi|219842244
BTBD2	55643	gi|20127580
GPR64	10149	gi|119943116
MED8	112950	gi|155030190
PDLIM5	10611	gi|374093212
PRSS45	377047	gi|148806923
TJAP1	93643	gi|225690489
FAN1	22909	gi|226246529
CDCA7L	55536	gi|188497635
C8orf59	401466	gi|153792793
E4F1	1877	gi|69885084
IMMT	10989	gi|154354964
C16orf46	123775	gi|154937334
ABCB8	11194	gi|156105685
DCST1	149095	gi|219521924
CCDC42	146849	gi|226494053
CHD3	1107	gi|158420731
GOLGA6B	55889	gi|94538359
MAP7	9053	gi|310750354
RAB6B	51560	gi|96975097
CYP4X1	260293	gi|29837648
PTPN20B	26095	gi|108802607
PDP1	54704	gi|239985428
SLC38A11	151258	gi|27735137
GLTSCR1	29998	gi|163914392
GABRA2	2555	gi|167000817
TTC31	64427	gi|238859655
SAFB	6294	gi|321267473
NR2F2	7026	gi|14149746
ZMYND11	10771	gi|238814387
LMO7	4008	gi|33598968
CLEC2D	29121	gi|309243123
GINS4	84296	gi|14150122
RAPSN	5913	gi|38045928
ATG9A	79065	gi|116089287
MDK	4192	gi|396080281
CA13	377677	gi|38348436
TBXA2R	6915	gi|260593681
FXYD2	486	gi|11125766
CACFD1	11094	gi|209413763
GFOD1	54438	gi|336285210
LPCAT3	10162	gi|42542394
RBP1	5947	gi|195976809
TMEM190	147744	gi|21040263
CRYGN	155051	gi|21389517
RNASEH2B	79621	gi|214010191
ZNF665	79788	gi|134254457
MFSD5	84975	gi|283046671
MYCBPAP	84073	gi|203098334
ATP5E	514	gi|5901896
TMCO5A	145942	gi|34303932
SLC25A44	9673	gi|45237193
ALDH5A1	7915	gi|25777721
SHROOM1	134549	gi|289577096
RPL28	6158	gi|209915584
SVOPL	136306	gi|33457322
HS3ST3A1	9955	gi|5174465
ST6GAL2	84620	gi|215272345
LGALS12	85329	gi|216547832
GTF2H3	2967	gi|428673522
PPHLN1	51535	gi|219842247
RRP7A	27341	gi|25092725
FAM21A	387680	gi|54124343
GPR64	10149	gi|119943125
MED8	112950	gi|157837979
STAG1	10274	gi|62243696
MPST	4357	gi|194473668
CAV3	859	gi|15451860
PDLIM5	10611	gi|374093214
GDAP1L1	78997	gi|30581160
TRIQK	286144	gi|300388180
CDCA7L	55536	gi|188497637
RPS2	6187	gi|15055539
GALNT3	2591	gi|153266878
IMMT	10989	gi|154354962
SMAGP	57228	gi|76496487
C16orf46	123775	gi|154937336
UTP11L	51118	gi|156415994
TNMD	64102	gi|156627559
DCST1	149095	gi|219521926
CCDC42	146849	gi|226528968
CHD3	1107	gi|52630322
OXLD1	339229	gi|89886352
CCDC57	284001	gi|92091575
HACL1	26061	gi|93004078
HSPA12B	116835	gi|31317303
HBM	3042	gi|51510893
PTPN20B	26095	gi|108802613
SLC38A11	151258	gi|312433996
NR2F2	7026	gi|223555949
IFNLR1	163702	gi|28416911
BPIFB3	359710	gi|32964823
MFSD4	148808	gi|170932532
SPTLC2	9517	gi|4758668
ZNF354A	6940	gi|37537689
DECR2	26063	gi|10190704
TRAPPC3	27095	gi|401461779
HMGCL	3155	gi|260654708
SLC36A1	206358	gi|41352721
ARHGEF38	54848	gi|337298620
MAK	4117	gi|339639608
TSPAN1	10103	gi|21264578
NCAN	1463	gi|118600983
C10orf25	220979	gi|282847365
BTF3L4	91408	gi|211057406
RAPH1	65059	gi|47132519
LRRC15	131578	gi|288541297
TMEM86A	144110	gi|23503275
SHROOM1	134549	gi|289577098
FAM32A	26017	gi|7661696
RPL28	6158	gi|209915586
EMC2	9694	gi|7661910
TFCP2	7024	gi|291219874
GDA	9615	gi|4758426
FAM50B	26240	gi|6912326
ST6GAL2	84620	gi|215272347
CCDC120	90060	gi|254039612
CPSF1	29894	gi|56676371
FUNDC1	139341	gi|28603830
ALG12	79087	gi|13129114
GTF2H3	2967	gi|428673524
PPHLN1	51535	gi|219842250
NEUROG3	50674	gi|68989258
BTBD1	53339	gi|13376848
TMEM151A	256472	gi|23397566
GPR64	10149	gi|296317293
MED8	112950	gi|48762704
GDAP1L1	78997	gi|376319237
RFFL	117584	gi|62865649
BTBD11	121551	gi|62953116
PTGFRN	5738	gi|41152506
CAMK2N2	94032	gi|15147234
TOMM5	401505	gi|49169828
KAT2A	2648	gi|153791535
IMMT	10989	gi|154354966
KCNH6	81033	gi|13540549
TBC1D7	51256	gi|386268048
FEZF2	55079	gi|157388917
HOXB2	3212	gi|4504465
FAM183A	440585	gi|157837999
CHD3	1107	gi|52630326
TIMM10	26519	gi|6912708
HSPA12B	116835	gi|309747075
CYB5R2	51700	gi|47778923
PTPN20B	26095	gi|108802617
DQX1	165545	gi|163914394
